date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:32:00	194901/194901	---MCZ	200	added ('OK')	text/css	etag:%228e32ad53215ed91:0%22	https://www.mscepune.in/GCC/Bootstrap5.3/Content/bootstrap.min.css	/home/paresh/websites/mst/www.mscepune.in/GCC/Bootstrap5.3/Content/bootstrap.min-2.css	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:32:01	531/531	---M-Z	200	added ('OK')	text/css	etag:%22844f3114668d91:0%22	https://www.mscepune.in/GCC/Bootstrap5.3/Content/CustomStyle.css	/home/paresh/websites/mst/www.mscepune.in/GCC/Bootstrap5.3/Content/CustomStyle-2.css	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:32:05	60404/60404	---M-Z	200	added ('OK')	application/javascript	etag:%229495f452215ed91:0%22	https://www.mscepune.in/GCC/Bootstrap5.3/Scripts/bootstrap.min.js	/home/paresh/websites/mst/www.mscepune.in/GCC/Bootstrap5.3/Scripts/bootstrap.min-2.js	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:32:08	145543/145543	---MCZ	200	added ('OK')	application/javascript	etag:%22df42d952215ed91:0%22	https://www.mscepune.in/GCC/Bootstrap5.3/Scripts/bootstrap.js	/home/paresh/websites/mst/www.mscepune.in/GCC/Bootstrap5.3/Scripts/bootstrap-2.js	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:32:10	20126/20126	---M-Z	200	added ('OK')	application/javascript	etag:%22d9b0529ff26ad91:0%22	https://www.mscepune.in/GCC/Bootstrap5.3/Scripts/poper.js	/home/paresh/websites/mst/www.mscepune.in/GCC/Bootstrap5.3/Scripts/poper-2.js	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:32:14	147335/147335	---MCZ	200	added ('OK')	text/css	etag:%22026da2d4144d21:0%22	https://www.mscepune.in/GCC/css/bootstrap.css	/home/paresh/websites/mst/www.mscepune.in/GCC/css/bootstrap-3.css	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:32:15	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:02:15%20GMT	https://www.mscepune.in/GCC/js/jquery-1.11.3.js	/home/paresh/websites/mst/www.mscepune.in/GCC/js/jquery-1.11.3.103.delayed	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:32:18	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:02:18%20GMT	https://www.mscepune.in/GCC/js/bootstrap.js	/home/paresh/websites/mst/www.mscepune.in/GCC/js/bootstrap.104.delayed	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:32:21	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:02:21%20GMT	https://www.mscepune.in/GCC/js/bootstrap.min.js	/home/paresh/websites/mst/www.mscepune.in/GCC/js/bootstrap.min.105.delayed	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:32:24	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:02:24%20GMT	https://www.mscepune.in/GCC/~/Index.html	/home/paresh/websites/mst/www.mscepune.in/GCC/_/Index.106.delayed	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:33:47	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:02:27%20GMT	https://www.mscepune.in/GCCSEC/Scholarship_Dubar.PDF	/home/paresh/websites/mst/www.mscepune.in/GCCSEC/Scholarship_Dubar.108.delayed	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:34:41	17044034/17044034	---M--	200	added ('OK')	application/pdf	etag:%2268108fcc63d91:0%22	http://www.mscepune.in/gcc/path/Acct2023_2.pdf	/home/paresh/websites/mst/www.mscepune.in/gcc/path/Acct2023_2.pdf	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:34:41	3920/3920	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:03:49%20GMT	https://www.mscepune.in/gcc/scholarshipQP2017.aspx	/home/paresh/websites/mst/www.mscepune.in/gcc/scholarshipQP2017.109.delayed	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:34:44	23826/23826	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2019:04:42%20GMT	https://www.mscepune.in/GCC/scholarship_syllabus.aspx	/home/paresh/websites/mst/www.mscepune.in/GCC/scholarship_syllabus.html	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:34:46	3936/3936	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:04:46%20GMT	https://www.mscepune.in/GCC/SchollerShip_Exam_Pattern.aspx	/home/paresh/websites/mst/www.mscepune.in/GCC/SchollerShip_Exam_Pattern.10b.delayed	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:34:49	174251/174251	---M--	200	added ('OK')	application/pdf	etag:%226960da519bda1:0%22	http://www.mscepune.in/GCC/path/%e0%a4%b5%e0%a4%be%e0%a4%b9%e0%a4%a8.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/path/%e0%a4%b5%e0%a4%be%e0%a4%b9%e0%a4%a8.pdf	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:34:50	10728/10728	---M-Z	200	added ('OK')	text/html	etag:%2229e8-6301375cac9c0-gzip%22	https://2025.mscenmms.in//NMMS2122Documents/Image%20(53).jpg	/home/paresh/websites/mst/2025.mscenmms.in/NMMS2122Documents/Image%20(53).html	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:34:52	9452/9452	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2019:04:52%20GMT	https://www.mscepune.in/gcc/RIMC_SeatNo_Dec2023.aspx	/home/paresh/websites/mst/www.mscepune.in/gcc/RIMC_SeatNo_Dec2023.html	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:34:55	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:04:55%20GMT	https://www.mscepune.in/gcc/Rimc%20June%202023%20notification.pdf	/home/paresh/websites/mst/www.mscepune.in/gcc/Rimc%20June%202023%20notification.10f.delayed	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:34:57	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:04:56%20GMT	http://www.mscepune.in/gcc/DEPT_2020/DEPARTMENTAL%20EXAM%20DATE28072021.pdf	/home/paresh/websites/mst/www.mscepune.in/gcc/DEPT_2020/DEPARTMENTAL%20EXAM%20DATE28072021.110.delayed	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:34:59	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:04:59%20GMT	https://www.mscepune.in/gcc/POST	/home/paresh/websites/mst/www.mscepune.in/gcc/POST.111.delayed	(from https://www.mscepune.in/WebResource.axd?d=wPEb5W0S2fhv0oU0ojMdCMWsnZCVOPT6hNIDawkAoSdQWM74M6l8F5y5Ivqo69qtxGMAansivBu2YZBXqmVNnMywcz7t8JOA2nMGIUqfEso1&t=638293167646279077)
00:35:03	3784/3784	---M-Z	200	added ('OK')	text/css	etag:%2201be0388ebcc1:0%22	https://www.mscepune.in/gcc/CSS/GCC.css	/home/paresh/websites/mst/www.mscepune.in/gcc/CSS/GCC-2.css	(from https://www.mscepune.in/gcc/FRMRIMCSeatNo_Dec2024.aspx)
00:35:05	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:05:05%20GMT	https://www.mscepune.in/gcc/Images/bgs.bmp	/home/paresh/websites/mst/www.mscepune.in/gcc/Images/bgs.113.delayed	(from https://www.mscepune.in/gcc/FRMRIMCSeatNo_Dec2024.aspx)
00:35:08	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:05:08%20GMT	https://www.mscepune.in/Content/bootstrap.min.css	/home/paresh/websites/mst/www.mscepune.in/Content/bootstrap.min.114.delayed	(from https://www.mscepune.in/msce/LoginSid.aspx)
00:35:11	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:05:10%20GMT	https://www.mscepune.in/Scripts/bootstrap.min.js	/home/paresh/websites/mst/www.mscepune.in/Scripts/bootstrap.min.115.delayed	(from https://www.mscepune.in/msce/LoginSid.aspx)
00:35:13	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:05:13%20GMT	https://www.mscepune.in/uikit-3.16.19/css/uikit.min.css	/home/paresh/websites/mst/www.mscepune.in/uikit-3.16.19/css/uikit.min.116.delayed	(from https://www.mscepune.in/msce/LoginSid.aspx)
00:35:15	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:05:15%20GMT	https://www.mscepune.in/uikit-3.16.19/js/uikit.min.js	/home/paresh/websites/mst/www.mscepune.in/uikit-3.16.19/js/uikit.min.117.delayed	(from https://www.mscepune.in/msce/LoginSid.aspx)
00:35:18	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:05:18%20GMT	https://www.mscepune.in/uikit-3.16.19/js/uikit-icons.min.js	/home/paresh/websites/mst/www.mscepune.in/uikit-3.16.19/js/uikit-icons.min.118.delayed	(from https://www.mscepune.in/msce/LoginSid.aspx)
00:35:21	63/63	---MC-	302	error ('Found')	text/plain	date:Tue,%2011%20Mar%202025%2019:05:20%20GMT	https://unpkg.com/@popperjs/core@2/dist/umd/popper.js	/home/paresh/websites/mst/unpkg.com/@popperjs/core@2/dist/umd/popper.119.delayed	(from https://www.mscepune.in/msce/LoginSid.aspx)
00:35:22	63070/63070	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f65e-zZKpP1VLI0aZQTxb1y3IkSL3HMo%22	https://unpkg.com/@popperjs/core@2.11.8/dist/umd/popper.js	/home/paresh/websites/mst/unpkg.com/@popperjs/core@2.11.8/dist/umd/popper.js	(from https://www.mscepune.in/msce/LoginSid.aspx)
00:35:25	405/405	---M-Z	200	added ('OK')	text/css	etag:%220e2219472da1:0%22	https://www.mscepune.in/msce/Custom/StyleSheet1.css	/home/paresh/websites/mst/www.mscepune.in/msce/Custom/StyleSheet1.css	(from https://www.mscepune.in/msce/LoginSid.aspx)
00:35:27	3906/3906	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:05:27%20GMT	https://www.mscepune.in/msce/Home_MSCE.aspx	/home/paresh/websites/mst/www.mscepune.in/msce/Home_MSCE.11c.delayed	(from https://www.mscepune.in/msce/LoginSid.aspx)
00:35:31	3922/3922	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:05:29%20GMT	https://www.mscepune.in/msce/RTS/RTS_Dashboard.aspx	/home/paresh/websites/mst/www.mscepune.in/msce/RTS/RTS_Dashboard.11d.delayed	(from https://www.mscepune.in/msce/LoginSid.aspx)
00:35:35	207794/207794	---MCZ	200	added ('OK')	application/javascript	etag:%220c6d3fa462da1:0%22	https://www.mscepune.in/msce/google_jsapi.js	/home/paresh/websites/mst/www.mscepune.in/msce/google_jsapi.js	(from https://www.mscepune.in/msce/SignUp.aspx)
00:35:36	59344/59344	---M-Z	200	added ('OK')	text/css	etag:%226599bda5-317b%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.3/css/all.min.css	/home/paresh/websites/mst/cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.3/css/all.min.css	(from https://www.mscepune.in/msce/Disclaimer.aspx)
00:35:38	11099/11099	---M--	200	added ('OK')	image/gif	etag:%220d4fa1472da1:0%22	https://www.mscepune.in/msce/Assets/fav-logo.gif	/home/paresh/websites/mst/www.mscepune.in/msce/Assets/fav-logo.gif	(from https://www.mscepune.in/msce/Disclaimer.aspx)
00:35:41	30403/30403	---M--	200	added ('OK')	image/png	etag:%220d4fa1472da1:0%22	https://www.mscepune.in/msce/Assets/nat.png	/home/paresh/websites/mst/www.mscepune.in/msce/Assets/nat.png	(from https://www.mscepune.in/msce/Disclaimer.aspx)
00:35:43	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:05:43%20GMT	https://www.mscepune.in/msce/Assets/TP.svg	/home/paresh/websites/mst/www.mscepune.in/msce/Assets/TP.122.delayed	(from https://www.mscepune.in/msce/Disclaimer.aspx)
00:35:46	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:05:46%20GMT	https://www.mscepune.in/msce/Assets/policy.svg	/home/paresh/websites/mst/www.mscepune.in/msce/Assets/policy.123.delayed	(from https://www.mscepune.in/msce/TermsConditions.aspx)
00:35:50	280602/280602	---MCZ	200	added ('OK')	text/css	etag:%220d4fa1472da1:0%22	https://www.mscepune.in/msce/BootStrap-5.3/css/bootstrap.css	/home/paresh/websites/mst/www.mscepune.in/msce/BootStrap-5.3/css/bootstrap.css	(from https://www.mscepune.in/msce/HyperLinkPolicy.aspx)
00:35:53	232691/232691	---MCZ	200	added ('OK')	text/css	etag:%220d4fa1472da1:0%22	https://www.mscepune.in/msce/BootStrap-5.3/css/bootstrap.min.css	/home/paresh/websites/mst/www.mscepune.in/msce/BootStrap-5.3/css/bootstrap.min.css	(from https://www.mscepune.in/msce/HyperLinkPolicy.aspx)
00:35:55	145349/145349	---MCZ	200	added ('OK')	application/javascript	etag:%2202e5d4472da1:0%22	https://www.mscepune.in/msce/BootStrap-5.3/js/bootstrap.js	/home/paresh/websites/mst/www.mscepune.in/msce/BootStrap-5.3/js/bootstrap.js	(from https://www.mscepune.in/msce/HyperLinkPolicy.aspx)
00:35:58	60505/60505	---M-Z	200	added ('OK')	application/javascript	etag:%2202e5d4472da1:0%22	https://www.mscepune.in/msce/BootStrap-5.3/js/bootstrap.min.js	/home/paresh/websites/mst/www.mscepune.in/msce/BootStrap-5.3/js/bootstrap.min.js	(from https://www.mscepune.in/msce/HyperLinkPolicy.aspx)
00:36:00	24671/24671	---M-Z	200	added ('OK')	application/javascript	etag:%2202e5d4472da1:0%22	https://www.mscepune.in/msce/BootStrap-5.3/js/Popper.js	/home/paresh/websites/mst/www.mscepune.in/msce/BootStrap-5.3/js/Popper.js	(from https://www.mscepune.in/msce/HyperLinkPolicy.aspx)
00:36:01	121260/121260	---MCZ	200	added ('OK')	text/css	etag:W/%222f624089c65f12185e79925bc5a7fc42%22	http://maxcdn.bootstrapcdn.com/bootstrap/3.3.6/css/bootstrap.min.css	/home/paresh/websites/mst/maxcdn.bootstrapcdn.com/bootstrap/3.3.6/css/bootstrap.min.css	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:36:04	97163/97163	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.12.4/jquery.min.js	/home/paresh/websites/mst/ajax.googleapis.com/ajax/libs/jquery/1.12.4/jquery.min.js	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:36:05	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:06:05%20GMT	https://www.mscepune.in/GCC/imagesNew/General-page-001.jpg	/home/paresh/websites/mst/www.mscepune.in/GCC/imagesNew/General-page-001.12b.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:36:08	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:06:07%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/MARATHI%20MEDIUM_5TH_MARATHI.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/MARATHI%20MEDIUM_5TH_MARATHI.12c.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:36:11	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:06:11%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/MARATHI%20MEDIUM_5TH_MATHS.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/MARATHI%20MEDIUM_5TH_MATHS.12d.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:36:14	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:06:14%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/MARATHI%20MEDIUM_5TH_ENGLISH.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/MARATHI%20MEDIUM_5TH_ENGLISH.12e.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:36:18	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:06:18%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/MARATHI%20MEDIUM_5TH_IQ.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/MARATHI%20MEDIUM_5TH_IQ.12f.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:36:20	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:06:19%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/MARATHI%20MEDIUM_8TH_MARATHI.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/MARATHI%20MEDIUM_8TH_MARATHI.130.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:36:23	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:06:23%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/MARATHI%20MEDIUM_8TH_MATHS.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/MARATHI%20MEDIUM_8TH_MATHS.131.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:36:25	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:06:25%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/MARATHI%20MEDIUM_8TH_ENGLISH.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/MARATHI%20MEDIUM_8TH_ENGLISH.132.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:36:28	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:06:28%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/MARATHI%20MEDIUM_8TH_IQ.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/MARATHI%20MEDIUM_8TH_IQ.133.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:36:31	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:06:30%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/ENGLISH%20MEDIUM_5TH_FL%20ENGLISH.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/ENGLISH%20MEDIUM_5TH_FL%20ENGLISH.134.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:36:33	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:06:33%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/ENGLISH%20MEDIUM_5TH_MATHEMATICS.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/ENGLISH%20MEDIUM_5TH_MATHEMATICS.135.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:36:36	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:06:35%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/ENGLISH%20MEDIUM_5TH_TL%20MARATHI.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/ENGLISH%20MEDIUM_5TH_TL%20MARATHI.136.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:36:38	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:06:38%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/ENGLISH%20MEDIUM_5TH_IQ.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/ENGLISH%20MEDIUM_5TH_IQ.137.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:36:41	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:06:40%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/ENGLISH%20MEDIUM_8TH_FL%20ENGLISH.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/ENGLISH%20MEDIUM_8TH_FL%20ENGLISH.138.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:36:44	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:06:44%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/ENGLISH%20MEDIUM_8TH_MATHEMATICS.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/ENGLISH%20MEDIUM_8TH_MATHEMATICS.139.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:36:47	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:06:47%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/ENGLISH%20MEDIUM_8TH_TL%20MARATHI.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/ENGLISH%20MEDIUM_8TH_TL%20MARATHI.13a.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:36:49	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:06:49%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/ENGLISH%20MEDIUM_8TH_IQ.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/ENGLISH%20MEDIUM_8TH_IQ.13b.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:36:52	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:06:52%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/HINDI%20MEDIUM_5TH_FL%20HINDI.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/HINDI%20MEDIUM_5TH_FL%20HINDI.13c.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:36:55	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:06:55%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/HINDI%20MEDIUM_5TH_MATHS.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/HINDI%20MEDIUM_5TH_MATHS.13d.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:36:58	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:06:57%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/HINDI%20MEDIUM_5TH_IQ.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/HINDI%20MEDIUM_5TH_IQ.13e.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:37:01	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:07:01%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/HINDI%20MEDIUM_8TH_FL%20HINDI.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/HINDI%20MEDIUM_8TH_FL%20HINDI.13f.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:37:04	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:07:04%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/HINDI%20MEDIUM_8TH%20MATHS.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/HINDI%20MEDIUM_8TH%20MATHS.140.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:37:07	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:07:06%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/HINDI%20MEDIUM_8TH_IQ.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/HINDI%20MEDIUM_8TH_IQ.141.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:37:09	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:07:09%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/5th%20Standard_Urdu.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/5th%20Standard_Urdu.142.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:37:12	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:07:12%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/5th%20Standard_Maths.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/5th%20Standard_Maths.143.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:37:15	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:07:15%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/5th%20Standard_IT.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/5th%20Standard_IT.144.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:37:18	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:07:18%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/8th%20Standard_Urdu.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/8th%20Standard_Urdu.145.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:37:21	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:07:20%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/8th%20Standard_Maths.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/8th%20Standard_Maths.146.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
